id,strategy_name,trade_duration,market_name,symbol,market_category,signal_direction,signal_opening_price,signal_high_price,signal_low_price,signal_closing_price,signal_sma_num,signal_average_price,signal_date,signal_date_day,signal_date_num_day,signal_date_month,signal_date_num_month,signal_date_year,opening_price,starting_date,opening_date_day,opening_date_num_day,opening_date_month,opening_date_num_month,opening_date_year,ending_date,closing_price,closing_hit_after_days,closing_date_day,closing_date_num_day,closing_date_month,closing_date_num_month,closing_date_year,min_lows,min_date,min_hit_after_days,min_date_day,min_date_num_day,min_date_month,min_date_num_month,min_date_year,min_diff_to_open,max_highs,max_date,max_hit_after_days,max_date_day,max_date_num_day,max_date_month,max_date_num_month,max_date_year,max_diff_to_open,min_max_diff,profit,singal_price_diff_to_sma,signal_position_to_sma,gap_size_ontrade_date,gap_position,cumulative_return,sl_is_sl_hit,sl_date,sl_date_day,sl_date_num_day,sl_date_month,sl_date_num_month,sl_date_year,sl_hit_after,sl_closing,sl_loss,sl_count,tp_is_hit,tp_date,tp_date_day,tp_date_num_day,tp_date_month,tp_date_num_month,tp_date_year,tp_hit_after,tp_closing,tp_gain,tp_count
740,monday,8,stock,spy,sp_100_daily,Bear,390.03,394.07,389.97,392.59,373.1675,392.02,2021-03-22,Monday,1,March,2,2021,390.03,2021-03-22,Monday,1,March,2,2021,2021-04-01,400.61,8,Thursday,4,April,3,2021,383.9,2021-03-25,3,Thursday,4,March,2,2021,6.13,400.67,2021-04-01,8,Thursday,4,April,3,2021,10.64,-16.77,-10.58,18.8525,1,-2.56,-1,-2.71261185,1,2021-03-22,Thursday,4,April,3,2021,0,392.59,-2.56,6,1,2021-03-23,Thursday,4,April,3,2021,1,389.5,0.53,3
741,monday,8,stock,spy,sp_100_daily,Bear,394.4,396.75,392.81,395.78,374.9943,394.78,2021-03-29,Monday,1,March,2,2021,394.4,2021-03-29,Monday,1,March,2,2021,2021-04-09,411.49,8,Friday,5,April,3,2021,392.81,2021-03-29,0,Monday,1,March,2,2021,1.59,411.67,2021-04-09,8,Friday,5,April,3,2021,17.27,-18.86,-17.09,19.7857,1,-1.38,-1,-4.3331643,1,2021-03-29,Friday,5,April,3,2021,0,395.78,-1.38,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,monday,8,stock,spy,sp_100_daily,Bear,410.85,411.93,410.2,411.64,379.156,411.065,2021-04-12,Monday,1,April,3,2021,410.85,2021-04-12,Monday,1,April,3,2021,2021-04-22,412.27,8,Thursday,4,April,3,2021,410.2,2021-04-12,0,Monday,1,April,3,2021,0.65,417.91,2021-04-16,4,Friday,5,April,3,2021,7.06,-7.71,-1.42,31.909,1,-0.79,-1,-0.3456249239,1,2021-04-12,Friday,5,April,3,2021,0,411.64,-0.79,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,monday,8,stock,spy,sp_100_daily,Bear,416.26,416.74,413.79,415.21,382.0989,415.265,2021-04-19,Monday,1,April,3,2021,416.26,2021-04-19,Monday,1,April,3,2021,2021-04-29,420.06,8,Thursday,4,April,3,2021,410.59,2021-04-20,1,Tuesday,2,April,3,2021,5.67,420.72,2021-04-29,8,Thursday,4,April,3,2021,4.46,-10.13,-3.8,33.1661,1,1.05,1,-0.9128909816,1,2021-04-23,Thursday,4,April,3,2021,4,416.74,-0.48,5,1,2021-04-19,Thursday,4,April,3,2021,0,415.21,1.05,4
744,monday,8,stock,spy,sp_100_daily,Bear,417.44,418.22,416.8111,417.61,385.4684,417.51555,2021-04-26,Monday,1,April,3,2021,417.44,2021-04-26,Monday,1,April,3,2021,2021-05-06,419.07,8,Thursday,4,May,4,2021,411.67,2021-05-04,6,Tuesday,2,May,4,2021,5.77,420.72,2021-04-29,3,Thursday,4,April,3,2021,3.28,-9.05,-1.63,32.04715,1,-0.17,-1,-0.3904752779,1,2021-04-26,Thursday,4,April,3,2021,0,417.61,-0.17,5,1,2021-04-28,Thursday,4,April,3,2021,2,417.4,0.04,4
745,monday,8,stock,spy,sp_100_daily,Bear,419.43,419.84,417.665,418.2,388.1141,418.7525,2021-05-03,Monday,1,May,4,2021,419.43,2021-05-03,Monday,1,May,4,2021,2021-05-13,410.28,8,Thursday,4,May,4,2021,404,2021-05-12,7,Wednesday,3,May,4,2021,15.43,422.815,2021-05-07,4,Friday,5,May,4,2021,3.385,-18.815,9.15,30.6384,1,1.23,1,2.181532079,1,2021-05-07,Friday,5,May,4,2021,4,422.12,-2.69,1,1,2021-05-03,Friday,5,May,4,2021,0,418.2,1.23,8
746,monday,8,stock,spy,sp_100_daily,Bear,422.5,422.74,417.81,417.94,390.5172,420.275,2021-05-10,Monday,1,May,4,2021,422.5,2021-05-10,Monday,1,May,4,2021,2021-05-20,415.28,8,Thursday,4,May,4,2021,404,2021-05-12,2,Wednesday,3,May,4,2021,18.5,422.74,2021-05-10,0,Monday,1,May,4,2021,0.24,-18.74,7.22,29.7578,1,4.56,1,1.70887574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-05-10,Monday,1,May,4,2021,0,417.94,4.56,9
747,monday,8,stock,spy,sp_100_daily,Bear,415.39,416.39,413.36,415.52,392.7729,414.875,2021-05-17,Monday,1,May,4,2021,415.39,2021-05-17,Monday,1,May,4,2021,2021-05-27,419.29,8,Thursday,4,May,4,2021,405.33,2021-05-19,2,Wednesday,3,May,4,2021,10.06,420.72,2021-05-27,8,Thursday,4,May,4,2021,5.33,-15.39,-3.9,22.1021,1,-0.13,-1,-0.9388767183,1,2021-05-17,Thursday,4,May,4,2021,0,415.52,-0.13,5,1,2021-05-18,Thursday,4,May,4,2021,1,411.94,3.45,4
748,monday,8,stock,spy,sp_100_daily,Bear,417.34,420.32,417.08,419.17,395.6231,418.7,2021-05-24,Monday,1,May,4,2021,417.34,2021-05-24,Monday,1,May,4,2021,2021-06-04,422.6,8,Friday,5,June,5,2021,416.28,2021-06-03,7,Thursday,4,June,5,2021,1.06,422.92,2021-06-04,8,Friday,5,June,5,2021,5.58,-6.64,-5.26,23.0769,1,-1.83,-1,-1.260363253,1,2021-05-24,Friday,5,June,5,2021,0,419.17,-1.83,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,monday,8,stock,spy,sp_100_daily,Bear,422.57,422.72,419.2,419.67,398.5282,420.96,2021-06-01,Tuesday,2,June,5,2021,422.57,2021-06-01,Tuesday,2,June,5,2021,2021-06-11,424.31,8,Friday,5,June,5,2021,416.28,2021-06-03,2,Thursday,4,June,5,2021,6.29,424.63,2021-06-10,7,Thursday,4,June,5,2021,2.06,-8.35,-1.74,22.4318,1,2.9,1,-0.4117660979,1,2021-06-04,Thursday,4,June,5,2021,3,422.6,-0.03,3,1,2021-06-01,Thursday,4,June,5,2021,0,419.67,2.9,6
750,monday,8,stock,spy,sp_100_daily,Bear,422.59,422.78,421.19,422.19,400.3621,421.985,2021-06-07,Monday,1,June,5,2021,422.59,2021-06-07,Monday,1,June,5,2021,2021-06-17,421.97,8,Thursday,4,June,5,2021,419.32,2021-06-17,8,Thursday,4,June,5,2021,3.27,425.46,2021-06-15,6,Tuesday,2,June,5,2021,2.87,-6.14,0.62,21.6229,1,0.4,1,0.1467143094,1,2021-06-10,Tuesday,2,June,5,2021,3,423.61,-1.02,4,1,2021-06-07,Tuesday,2,June,5,2021,0,422.19,0.4,5
751,monday,8,stock,spy,sp_100_daily,Bear,424.43,425.37,423.1,425.26,403.2814,424.235,2021-06-14,Monday,1,June,5,2021,424.43,2021-06-14,Monday,1,June,5,2021,2021-06-24,425.1,8,Thursday,4,June,5,2021,414.7,2021-06-18,4,Friday,5,June,5,2021,9.73,425.55,2021-06-24,8,Thursday,4,June,5,2021,1.12,-10.85,-0.67,20.9536,1,-0.83,-1,-0.1578587753,1,2021-06-14,Thursday,4,June,5,2021,0,425.26,-0.83,3,1,2021-06-16,Thursday,4,June,5,2021,2,422.11,2.32,6
752,monday,8,stock,spy,sp_100_daily,Bear,416.8,421.06,415.93,420.86,405.6226,418.495,2021-06-21,Monday,1,June,5,2021,416.8,2021-06-21,Monday,1,June,5,2021,2021-07-01,430.43,8,Thursday,4,July,6,2021,415.93,2021-06-21,0,Monday,1,June,5,2021,0.87,430.6,2021-07-01,8,Thursday,4,July,6,2021,13.8,-14.67,-13.63,12.8724,1,-4.06,-1,-3.270153551,1,2021-06-21,Thursday,4,July,6,2021,0,420.86,-4.06,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,monday,8,stock,spy,sp_100_daily,Bear,427.17,427.65,425.89,427.47,407.4271,426.77,2021-06-28,Monday,1,June,5,2021,427.17,2021-06-28,Monday,1,June,5,2021,2021-07-09,435.52,8,Friday,5,July,6,2021,425.89,2021-06-28,0,Monday,1,June,5,2021,1.28,435.84,2021-07-09,8,Friday,5,July,6,2021,8.67,-9.95,-8.35,19.3429,1,-0.3,-1,-1.954725285,1,2021-06-28,Friday,5,July,6,2021,0,427.47,-0.3,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,monday,8,stock,spy,sp_100_daily,Bear,433.78,434.01,430.01,432.93,409.1086,432.01,2021-07-06,Tuesday,2,July,6,2021,433.78,2021-07-06,Tuesday,2,July,6,2021,2021-07-16,431.34,8,Friday,5,July,6,2021,427.52,2021-07-08,2,Thursday,4,July,6,2021,6.26,437.92,2021-07-14,6,Wednesday,3,July,6,2021,4.14,-10.4,2.44,22.9014,1,0.85,1,0.5624971184,1,2021-07-07,Wednesday,3,July,6,2021,1,434.46,-0.68,6,1,2021-07-06,Wednesday,3,July,6,2021,0,432.93,0.85,3
755,monday,8,stock,spy,sp_100_daily,Bear,435.43,437.35,434.97,437.08,410.553,436.16,2021-07-12,Monday,1,July,6,2021,435.43,2021-07-12,Monday,1,July,6,2021,2021-07-22,435.46,8,Thursday,4,July,6,2021,421.97,2021-07-19,5,Monday,1,July,6,2021,13.46,437.92,2021-07-14,2,Wednesday,3,July,6,2021,2.49,-15.95,-0.03,25.607,1,-1.65,-1,-0.006889741175,1,2021-07-12,Wednesday,3,July,6,2021,0,437.08,-1.65,4,1,2021-07-15,Wednesday,3,July,6,2021,3,434.75,0.68,5
756,monday,8,stock,spy,sp_100_daily,Bear,426.19,431.4089,421.97,424.97,412.0928,426.68945,2021-07-19,Monday,1,July,6,2021,426.19,2021-07-19,Monday,1,July,6,2021,2021-07-29,440.65,8,Thursday,4,July,6,2021,421.97,2021-07-19,0,Monday,1,July,6,2021,4.22,441.8,2021-07-29,8,Thursday,4,July,6,2021,15.61,-19.83,-14.46,14.59665,1,1.22,1,-3.392852953,1,2021-07-20,Thursday,4,July,6,2021,1,431.06,-4.87,8,1,2021-07-19,Thursday,4,July,6,2021,0,424.97,1.22,1
757,monday,8,stock,spy,sp_100_daily,Bear,439.31,441.03,439.26,441.02,413.8729,440.145,2021-07-26,Monday,1,July,6,2021,439.31,2021-07-26,Monday,1,July,6,2021,2021-08-05,441.76,8,Thursday,4,August,7,2021,435.99,2021-07-27,1,Tuesday,2,July,6,2021,3.32,441.85,2021-08-05,8,Thursday,4,August,7,2021,2.54,-5.86,-2.45,26.2721,1,-1.71,-1,-0.5576927454,1,2021-07-26,Thursday,4,August,7,2021,0,441.02,-1.71,4,1,2021-07-27,Thursday,4,August,7,2021,1,439.01,0.3,5
758,monday,8,stock,spy,sp_100_daily,Bear,440.34,440.93,437.21,437.59,416.0145,439.07,2021-08-02,Monday,1,August,7,2021,440.34,2021-08-02,Monday,1,August,7,2021,2021-08-12,445.11,8,Thursday,4,August,7,2021,436.1,2021-08-03,1,Tuesday,2,August,7,2021,4.24,445.2572,2021-08-12,8,Thursday,4,August,7,2021,4.9172,-9.1572,-4.77,23.0555,1,2.75,1,-1.083253849,1,2021-08-03,Thursday,4,August,7,2021,1,441.15,-0.81,7,1,2021-08-02,Thursday,4,August,7,2021,0,437.59,2.75,2
759,monday,8,stock,spy,sp_100_daily,Bear,442.46,442.795,441.31,442.13,418.6002,442.0525,2021-08-09,Monday,1,August,7,2021,442.46,2021-08-09,Monday,1,August,7,2021,2021-08-19,439.86,8,Thursday,4,August,7,2021,436.12,2021-08-19,8,Thursday,4,August,7,2021,6.34,447.11,2021-08-16,5,Monday,1,August,7,2021,4.65,-10.99,2.6,23.4523,1,0.33,1,0.58762374,1,2021-08-10,Monday,1,August,7,2021,1,442.68,-0.22,6,1,2021-08-09,Monday,1,August,7,2021,0,442.13,0.33,3
760,monday,8,stock,spy,sp_100_daily,Bear,444.53,447.11,442.87,446.97,421.1249,444.99,2021-08-16,Monday,1,August,7,2021,444.53,2021-08-16,Monday,1,August,7,2021,2021-08-26,446.26,8,Thursday,4,August,7,2021,436.12,2021-08-19,3,Thursday,4,August,7,2021,8.41,449.457,2021-08-25,7,Wednesday,3,August,7,2021,4.927,-13.337,-1.73,23.8651,1,-2.44,-1,-0.3891750838,1,2021-08-16,Wednesday,3,August,7,2021,0,446.97,-2.44,5,1,2021-08-17,Wednesday,3,August,7,2021,1,444.04,0.49,4
761,monday,8,stock,spy,sp_100_daily,Bear,445.16,448.23,443.4355,447.26,423.2634,445.83275,2021-08-23,Monday,1,August,7,2021,445.16,2021-08-23,Monday,1,August,7,2021,2021-09-02,453.19,8,Thursday,4,September,8,2021,443.4355,2021-08-23,0,Monday,1,August,7,2021,1.7245,454.05,2021-09-02,8,Thursday,4,September,8,2021,8.89,-10.6145,-8.03,22.56935,1,-2.1,-1,-1.803845808,1,2021-08-23,Thursday,4,September,8,2021,0,447.26,-2.1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,monday,8,stock,spy,sp_100_daily,Bear,450.97,453.07,450.71,452.23,425.7115,451.89,2021-08-30,Monday,1,August,7,2021,450.97,2021-08-30,Monday,1,August,7,2021,2021-09-10,445.44,8,Friday,5,September,8,2021,445.31,2021-09-10,8,Friday,5,September,8,2021,5.66,454.05,2021-09-02,3,Thursday,4,September,8,2021,3.08,-8.74,5.53,26.1785,1,-1.26,-1,1.226245648,1,2021-08-30,Thursday,4,September,8,2021,0,452.23,-1.26,6,1,2021-09-08,Thursday,4,September,8,2021,6,450.91,0.06,3
763,monday,8,stock,spy,sp_100_daily,Bear,452.71,452.81,450.7423,451.46,428.3287,451.77615,2021-09-07,Tuesday,2,September,8,2021,452.71,2021-09-07,Tuesday,2,September,8,2021,2021-09-17,441.4,8,Friday,5,September,8,2021,441.02,2021-09-17,8,Friday,5,September,8,2021,11.69,452.81,2021-09-07,0,Tuesday,2,September,8,2021,0.1,-11.79,11.31,23.44745,1,1.25,1,2.498288087,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-09-07,Tuesday,2,September,8,2021,0,451.46,1.25,9
764,monday,8,stock,spy,sp_100_daily,Bear,448.64,448.92,444.11,446.58,430.2558,446.515,2021-09-13,Monday,1,September,8,2021,448.64,2021-09-13,Monday,1,September,8,2021,2021-09-23,443.18,8,Thursday,4,September,8,2021,428.86,2021-09-20,5,Monday,1,September,8,2021,19.78,448.92,2021-09-13,0,Monday,1,September,8,2021,0.28,-20.06,5.46,16.2592,1,2.06,1,1.217011412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-09-13,Monday,1,September,8,2021,0,446.58,2.06,9
765,monday,8,stock,spy,sp_100_daily,Bear,434.88,436.56,428.86,434.04,431.6966,432.71,2021-09-20,Monday,1,September,8,2021,434.88,2021-09-20,Monday,1,September,8,2021,2021-09-30,429.14,8,Thursday,4,September,8,2021,428.78,2021-09-30,8,Thursday,4,September,8,2021,6.1,444.89,2021-09-23,3,Thursday,4,September,8,2021,10.01,-16.11,5.74,1.0134,1,0.84,1,1.319904341,1,2021-09-22,Thursday,4,September,8,2021,2,437.86,-2.98,4,1,2021-09-20,Thursday,4,September,8,2021,0,434.04,0.84,5
766,monday,8,stock,spy,sp_100_daily,Bear,442.81,444.05,441.9,442.64,432.4973,442.975,2021-09-27,Monday,1,September,8,2021,442.81,2021-09-27,Monday,1,September,8,2021,2021-10-07,438.66,8,Thursday,4,October,9,2021,426.36,2021-10-04,5,Monday,1,October,9,2021,16.45,444.05,2021-09-27,0,Monday,1,September,8,2021,1.24,-17.69,4.15,10.4777,1,0.17,1,0.9371965403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-09-27,Monday,1,September,8,2021,0,442.64,0.17,9
767,monday,8,stock,spy,sp_100_daily,Bear,433,433.96,426.36,428.64,432.2879,430.16,2021-10-04,Monday,1,October,9,2021,433,2021-10-04,Monday,1,October,9,2021,2021-10-14,442.5,8,Thursday,4,October,9,2021,426.36,2021-10-04,0,Monday,1,October,9,2021,6.64,442.66,2021-10-14,8,Thursday,4,October,9,2021,9.66,-16.3,-9.5,-2.1279,-1,4.36,1,-2.193995381,1,2021-10-05,Thursday,4,October,9,2021,1,433.1,-0.1,8,1,2021-10-04,Thursday,4,October,9,2021,0,428.64,4.36,1
768,monday,8,stock,spy,sp_100_daily,Bear,437.16,440.26,434.62,434.69,432.7919,437.44,2021-10-11,Monday,1,October,9,2021,437.16,2021-10-11,Monday,1,October,9,2021,2021-10-21,453.59,8,Thursday,4,October,9,2021,431.54,2021-10-13,2,Wednesday,3,October,9,2021,5.62,453.829,2021-10-21,8,Thursday,4,October,9,2021,16.669,-22.289,-16.43,4.6481,1,2.47,1,-3.758349346,1,2021-10-14,Thursday,4,October,9,2021,3,442.5,-5.34,6,1,2021-10-11,Thursday,4,October,9,2021,0,434.69,2.47,3
769,monday,8,stock,spy,sp_100_daily,Bear,443.97,447.55,443.27,447.19,433.0021,445.41,2021-10-18,Monday,1,October,9,2021,443.97,2021-10-18,Monday,1,October,9,2021,2021-10-28,458.32,8,Thursday,4,October,9,2021,443.27,2021-10-18,0,Monday,1,October,9,2021,0.7,458.49,2021-10-26,6,Tuesday,2,October,9,2021,14.52,-15.22,-14.35,12.4079,1,-3.22,-1,-3.232200374,1,2021-10-18,Tuesday,2,October,9,2021,0,447.19,-3.22,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,monday,8,stock,spy,sp_100_daily,Bear,454.28,455.9,452.39,455.55,434.3049,454.145,2021-10-25,Monday,1,October,9,2021,454.28,2021-10-25,Monday,1,October,9,2021,2021-11-04,466.91,8,Thursday,4,November,10,2021,452.39,2021-10-25,0,Monday,1,October,9,2021,1.89,467,2021-11-04,8,Thursday,4,November,10,2021,12.72,-14.61,-12.63,19.8401,1,-1.27,-1,-2.780223651,1,2021-10-25,Thursday,4,November,10,2021,0,455.55,-1.27,8,1,2021-10-27,Thursday,4,November,10,2021,2,453.94,0.34,1
771,monday,8,stock,spy,sp_100_daily,Bear,460.3,460.7021,458.2,460.04,435.6788,459.45105,2021-11-01,Monday,1,November,10,2021,460.3,2021-11-01,Monday,1,November,10,2021,2021-11-11,463.77,8,Thursday,4,November,10,2021,458.2,2021-11-01,0,Monday,1,November,10,2021,2.1,470.65,2021-11-05,4,Friday,5,November,10,2021,10.35,-12.45,-3.47,23.77225,1,0.26,1,-0.7538561808,1,2021-11-02,Friday,5,November,10,2021,1,461.9,-1.6,8,1,2021-11-01,Friday,5,November,10,2021,0,460.04,0.26,1
772,monday,8,stock,spy,sp_100_daily,Bear,469.7,470.23,468.2031,468.93,437.8178,469.21655,2021-11-08,Monday,1,November,10,2021,469.7,2021-11-08,Monday,1,November,10,2021,2021-11-18,469.73,8,Thursday,4,November,10,2021,462.04,2021-11-10,2,Wednesday,3,November,10,2021,7.66,470.485,2021-11-16,6,Tuesday,2,November,10,2021,0.785,-8.445,-0.03,31.39875,1,0.77,1,-0.006387055567,1,2021-11-18,Tuesday,2,November,10,2021,8,469.73,-0.03,1,1,2021-11-08,Tuesday,2,November,10,2021,0,468.93,0.77,8
773,monday,8,stock,spy,sp_100_daily,Bear,468.64,468.81,466.23,467.43,439.6198,467.52,2021-11-15,Monday,1,November,10,2021,468.64,2021-11-15,Monday,1,November,10,2021,2021-11-26,458.97,8,Friday,5,November,10,2021,457.77,2021-11-26,8,Friday,5,November,10,2021,10.87,473.54,2021-11-22,5,Monday,1,November,10,2021,4.9,-15.77,9.67,27.9002,1,1.21,1,2.063417549,1,2021-11-16,Monday,1,November,10,2021,1,469.28,-0.64,4,1,2021-11-15,Monday,1,November,10,2021,0,467.43,1.21,5
774,monday,8,stock,spy,sp_100_daily,Bear,470.89,473.54,467.35,467.57,441.2283,470.445,2021-11-22,Monday,1,November,10,2021,470.89,2021-11-22,Monday,1,November,10,2021,2021-12-03,453.42,8,Friday,5,December,11,2021,448.92,2021-12-03,8,Friday,5,December,11,2021,21.97,473.54,2021-11-22,0,Monday,1,November,10,2021,2.65,-24.62,17.47,29.2167,1,3.32,1,3.709995965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-11-22,Monday,1,November,10,2021,0,467.57,3.32,9
775,monday,8,stock,spy,sp_100_daily,Bear,464.07,466.56,461.73,464.6,442.3241,464.145,2021-11-29,Monday,1,November,10,2021,464.07,2021-11-29,Monday,1,November,10,2021,2021-12-09,466.35,8,Thursday,4,December,11,2021,448.92,2021-12-03,4,Friday,5,December,11,2021,15.15,470,2021-12-08,7,Wednesday,3,December,11,2021,5.93,-21.08,-2.28,21.8209,1,-0.53,-1,-0.491305191,1,2021-11-29,Wednesday,3,December,11,2021,0,464.6,-0.53,4,1,2021-11-30,Wednesday,3,December,11,2021,1,455.56,8.51,5
776,monday,8,stock,spy,sp_100_daily,Bear,456.13,460.79,453.56,458.79,443.2281,457.175,2021-12-06,Monday,1,December,11,2021,456.13,2021-12-06,Monday,1,December,11,2021,2021-12-16,466.45,8,Thursday,4,December,11,2021,453.56,2021-12-06,0,Monday,1,December,11,2021,2.57,472.87,2021-12-16,8,Thursday,4,December,11,2021,16.74,-19.31,-10.32,13.9469,1,-2.66,-1,-2.26251288,1,2021-12-06,Thursday,4,December,11,2021,0,458.79,-2.66,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,monday,8,stock,spy,sp_100_daily,Bear,470.19,470.56,466.27,466.57,445.8781,468.415,2021-12-13,Monday,1,December,11,2021,470.19,2021-12-13,Monday,1,December,11,2021,2021-12-23,470.6,8,Thursday,4,December,11,2021,451.14,2021-12-20,5,Monday,1,December,11,2021,19.05,472.87,2021-12-16,3,Thursday,4,December,11,2021,2.68,-21.73,-0.41,22.5369,1,3.62,1,-0.08719879198,1,2021-12-15,Thursday,4,December,11,2021,2,470.6,-0.41,2,1,2021-12-13,Thursday,4,December,11,2021,0,466.57,3.62,7
778,monday,8,stock,spy,sp_100_daily,Bear,454.48,455.4,451.14,454.98,448.2356,453.27,2021-12-20,Monday,1,December,11,2021,454.48,2021-12-20,Monday,1,December,11,2021,2021-12-31,474.96,8,Friday,5,December,11,2021,451.14,2021-12-20,0,Monday,1,December,11,2021,3.34,479,2021-12-30,7,Thursday,4,December,11,2021,24.52,-27.86,-20.48,5.0344,1,-0.5,-1,-4.5062489,1,2021-12-20,Thursday,4,December,11,2021,0,454.98,-0.5,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,monday,8,stock,spy,sp_100_daily,Bear,476.3,477.85,473.85,477.71,454.6446,475.85,2022-01-03,Monday,1,January,0,2022,476.3,2022-01-03,Monday,1,January,0,2022,2022-01-13,464.53,8,Thursday,4,January,0,2022,456.5973,2022-01-10,5,Monday,1,January,0,2022,19.7027,479.98,2022-01-04,1,Tuesday,2,January,0,2022,3.68,-23.3827,11.77,21.2054,1,-1.41,-1,2.47113164,1,2022-01-03,Tuesday,2,January,0,2022,0,477.71,-1.41,2,1,2022-01-05,Tuesday,2,January,0,2022,2,468.38,7.92,7
780,monday,8,stock,spy,sp_100_daily,Bear,462.7,465.74,456.5973,465.51,456.6615,461.16865,2022-01-10,Monday,1,January,0,2022,462.7,2022-01-10,Monday,1,January,0,2022,2022-01-21,437.98,8,Friday,5,January,0,2022,437.95,2022-01-21,8,Friday,5,January,0,2022,24.75,473.2,2022-01-12,2,Wednesday,3,January,0,2022,10.5,-35.25,24.72,4.50715,1,-2.81,-1,5.342554571,1,2022-01-10,Wednesday,3,January,0,2022,0,465.51,-2.81,5,1,2022-01-18,Wednesday,3,January,0,2022,5,456.49,6.21,4
781,monday,8,stock,spy,sp_100_daily,Bear,459.74,459.96,455.31,456.49,457.7578,457.635,2022-01-18,Tuesday,2,January,0,2022,459.74,2022-01-18,Tuesday,2,January,0,2022,2022-01-28,441.95,8,Friday,5,January,0,2022,420.76,2022-01-24,4,Monday,1,January,0,2022,38.98,459.96,2022-01-18,0,Tuesday,2,January,0,2022,0.22,-39.2,17.79,-0.1228,-1,3.25,1,3.869578457,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-01-18,Tuesday,2,January,0,2022,0,456.49,3.25,9
782,monday,8,stock,spy,sp_100_daily,Bear,432.03,440.38,420.76,439.84,456.7619,430.57,2022-01-24,Monday,1,January,0,2022,432.03,2022-01-24,Monday,1,January,0,2022,2022-02-03,446.6,8,Thursday,4,February,1,2022,420.76,2022-01-24,0,Monday,1,January,0,2022,11.27,458.12,2022-02-02,7,Wednesday,3,February,1,2022,26.09,-37.36,-14.57,-26.1919,-1,-7.81,-1,-3.372450987,1,2022-01-24,Wednesday,3,February,1,2022,0,439.84,-7.81,8,1,2022-01-27,Wednesday,3,February,1,2022,3,431.24,0.79,1
783,monday,8,stock,spy,sp_100_daily,Bear,441.24,450.28,439.81,449.91,454.3503,445.045,2022-01-31,Monday,1,January,0,2022,441.24,2022-01-31,Monday,1,January,0,2022,2022-02-10,449.32,8,Thursday,4,February,1,2022,439.81,2022-01-31,0,Monday,1,January,0,2022,1.43,458.12,2022-02-02,2,Wednesday,3,February,1,2022,16.88,-18.31,-8.08,-9.3053,-1,-8.67,-1,-1.831202973,1,2022-01-31,Wednesday,3,February,1,2022,0,449.91,-8.67,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,monday,8,stock,spy,sp_100_daily,Bear,449.51,450.99,445.85,447.26,453.1157,448.42,2022-02-07,Monday,1,February,1,2022,449.51,2022-02-07,Monday,1,February,1,2022,2022-02-17,437.06,8,Thursday,4,February,1,2022,435.34,2022-02-14,5,Monday,1,February,1,2022,14.17,457.88,2022-02-09,2,Wednesday,3,February,1,2022,8.37,-22.54,12.45,-4.6957,-1,2.25,1,2.769682543,1,2022-02-08,Wednesday,3,February,1,2022,1,450.94,-1.43,2,1,2022-02-07,Wednesday,3,February,1,2022,0,447.26,2.25,7
785,monday,8,stock,spy,sp_100_daily,Bear,439.92,441.6,435.34,439.02,451.4122,438.47,2022-02-14,Monday,1,February,1,2022,439.92,2022-02-14,Monday,1,February,1,2022,2022-02-25,437.75,8,Friday,5,February,1,2022,410.64,2022-02-24,7,Thursday,4,February,1,2022,29.28,448.055,2022-02-16,2,Wednesday,3,February,1,2022,8.135,-37.415,2.17,-12.9422,-1,0.9,1,0.4932715039,1,2022-02-15,Wednesday,3,February,1,2022,1,446.1,-6.18,2,1,2022-02-14,Wednesday,3,February,1,2022,0,439.02,0.9,7
786,monday,8,stock,spy,sp_100_daily,Bear,431.89,435.5,425.86,429.57,449.7013,430.68,2022-02-22,Tuesday,2,February,1,2022,431.89,2022-02-22,Tuesday,2,February,1,2022,2022-03-04,432.17,8,Friday,5,March,2,2022,410.64,2022-02-24,2,Thursday,4,February,1,2022,21.25,441.11,2022-03-03,7,Thursday,4,March,2,2022,9.22,-30.47,-0.28,-19.0213,-1,2.32,1,-0.06483132279,1,2022-02-25,Thursday,4,March,2,2022,3,437.75,-5.86,5,1,2022-02-22,Thursday,4,March,2,2022,0,429.57,2.32,4
